,hotel_name,lat,long,coordinate,avg_price
275,Naturbliss Boutique Residence,13.844144,100.65260699999999,"[100.652607, 13.844144]",1408.6896551724137
276,Nature Boutique Hotel,13.8321948,100.5594219,"[100.5594219, 13.8321948]",942.5
277,Navalai River Resort,13.763211800000002,100.4943154,"[100.4943154, 13.7632118]",3162.6111111111113
278,Neighbor Phuthon,13.751713500000001,100.4976377,"[100.4976377, 13.7517135]",2286.2
279,Nest Boutique Resort,13.727445600000001,100.735609,"[100.735609, 13.7274456]",564.6666666666666
280,New C.H. Guest House,13.7578014,100.499998,"[100.499998, 13.7578014]",772.2727272727273
281,New Siam III Guest House,13.7622212,100.4954785,"[100.4954785, 13.7622212]",730.625
282,New Siam Palace Ville,13.759948000000001,100.493113,"[100.493113, 13.759948]",1506.611111111111
283,New Siam Riverside,13.7617858,100.4931071,"[100.4931071, 13.7617858]",1704.1147540983607
284,Nine Design Place,13.74826,100.52722299999999,"[100.527223, 13.74826]",1751.0727272727272
285,Nine Place 81,13.7058615,100.60605890000001,"[100.6060589, 13.7058615]",467.0
286,Nivas Siam Hostel,13.7275983,100.4899753,"[100.4899753, 13.7275983]",185.375
287,Northgate Ratchayothin,13.829626999999999,100.563298,"[100.563298, 13.829627]",3721.608695652174
288,Novotel Bangkok Sukhumvit 20,13.731575099999999,100.5643932,"[100.5643932, 13.7315751]",4186.055555555556
289,Novotel Bangkok Sukhumvit 4,13.7392218,100.55325400000001,"[100.553254, 13.7392218]",2871.285714285714
290,Novotel Bangkok Suvarnabhumi Airport,13.6961898,100.751689,"[100.751689, 13.6961898]",7518.481012658228
291,Oakwood Residence Sukhumvit Thonglor Bangkok,13.734704999999998,100.58076700000001,"[100.580767, 13.734705]",4103.444444444444
292,Old Capital Bike Inn,13.7569967,100.5046882,"[100.5046882, 13.7569967]",4352.666666666667
293,Olive Bangkok Hotel,13.687492,100.60717199999999,"[100.607172, 13.687492]",2175.5172413793102
294,Omni Tower Sukhumvit Nana by Compass Hospitality,13.73754,100.553205,"[100.553205, 13.73754]",2503.5
295,Omni Tower Syncate Suites,13.7375247,100.5532094,"[100.5532094, 13.7375247]",1890.7702702702702
296,One One Bangkok Hotel,13.733819,100.582438,"[100.582438, 13.733819]",2385.0
297,Oriental Residence Bangkok,13.738277599999998,100.5462783,"[100.5462783, 13.7382776]",5794.327014218009
298,P Park Residence Suvarnabhumi,13.7369578,100.6429127,"[100.6429127, 13.7369578]",837.0
299,PAMAhouse Boutique Hostel,13.710496599999999,100.4981339,"[100.4981339, 13.7104966]",1324.642857142857
300,PN Home Service,13.753741699999999,100.7894775,"[100.7894775, 13.7537417]",1145.6666666666667
301,Panini Residence,13.7204913,100.75658359999998,"[100.7565836, 13.7204913]",208.0
302,Pannee Lodge,13.759404,100.495548,"[100.495548, 13.759404]",756.0
303,Paradiso Boutique Suites,13.738572,100.557507,"[100.557507, 13.738572]",1504.9714285714285
304,Paragon One Residence,13.757646,100.503005,"[100.503005, 13.757646]",935.0
305,Parinda Hotel,13.735741,100.5518522,"[100.5518522, 13.735741]",2155.409090909091
306,Park 19 Residence,13.736239300000001,100.58687809999999,"[100.5868781, 13.7362393]",1756.0666666666666
307,Park Hyatt Bangkok,13.743844000000001,100.5471177,"[100.5471177, 13.743844]",18027.21518987342
308,Park Plaza Bangkok Soi 18,13.732830599999998,100.5629105,"[100.5629105, 13.7328306]",2670.8518518518517
309,Pathumwan Princess Hotel,13.743357399999999,100.5296122,"[100.5296122, 13.7433574]",11217.0
310,Patumwan House,13.749084,100.529409,"[100.529409, 13.749084]",2090.0
311,Petals Inn,13.7388017,100.5529282,"[100.5529282, 13.7388017]",1070.125
312,Phachara Suites Sukhumvit,13.739306,100.553729,"[100.553729, 13.739306]",2138.75
313,Phresh Hostel,13.710431400000001,100.6098912,"[100.6098912, 13.7104314]",816.2857142857143
314,Phurahong Homestay,13.884057,100.624063,"[100.624063, 13.884057]",777.4166666666666
315,Pinnacle Lumpinee Park Hotel,13.7237134,100.54830009999999,"[100.5483001, 13.7237134]",1511.5714285714287
316,Pitikant Place,13.965177800000003,100.6177279,"[100.6177279, 13.9651778]",869.3333333333334
317,Plume Residence Minburi,13.817564800000001,100.7255329,"[100.7255329, 13.8175648]",784.0
318,Poonchock Mansion,13.823974,100.563515,"[100.563515, 13.823974]",935.0
319,Poste 43 Residence,13.727926,100.516413,"[100.516413, 13.727926]",1729.677966101695
320,Pratunam Pavilion Hotel,13.7547434,100.5396418,"[100.5396418, 13.7547434]",1415.0
321,Pratunam19 hotel,13.753175599999999,100.5388719,"[100.5388719, 13.7531756]",2115.714285714286
322,Preme Hostel,13.735325699999999,100.5634926,"[100.5634926, 13.7353257]",983.02
323,Prime Hotel Central Station Bangkok,13.7373916,100.51530670000001,"[100.5153067, 13.7373916]",2049.8571428571427
324,Prince Palace Hotel,13.7541543,100.5160293,"[100.5160293, 13.7541543]",2277.1428571428573
325,Pullman Bangkok Grande Sukhumvit,13.738938000000001,100.56208199999999,"[100.562082, 13.738938]",4725.277777777777
326,Pullman Bangkok Hotel G,13.7258512,100.5259325,"[100.5259325, 13.7258512]",4765.0
327,Radisson Blu Plaza Bangkok,13.7349212,100.5637468,"[100.5637468, 13.7349212]",5495.416666666667
328,Radisson Suites Bangkok Sukhumvit,13.7440548,100.55768940000002,"[100.5576894, 13.7440548]",2962.0714285714284
329,Rajah Hotel,13.740063500000002,100.55242129999999,"[100.5524213, 13.7400635]",1139.6666666666667
330,Rambuttri House,13.759520499999999,100.4980552,"[100.4980552, 13.7595205]",818.3
331,Ratchada 17 Place,13.7856997,100.570748,"[100.570748, 13.7856997]",607.1142857142858
332,Ratchadamnoen Residence,13.757170499999999,100.50282890000001,"[100.5028289, 13.7571705]",1614.3870967741937
333,Red Planet Bangkok Asoke,13.7354375,100.5601194,"[100.5601194, 13.7354375]",1369.8
334,Red Planet Bangkok Surawong,13.728772099999999,100.5268999,"[100.5268999, 13.7287721]",917.2608695652174
335,Regent Suvarnabhumi Hotel,13.720345000000002,100.730267,"[100.730267, 13.720345]",731.0
336,Renaissance Bangkok Ratchaprasong Hotel,13.742293,100.54183379999999,"[100.5418338, 13.742293]",5691.379310344828
337,Restiny Hostel,13.754454,100.532256,"[100.532256, 13.754454]",2277.1176470588234
338,RetrOasis Hotel,13.734078699999998,100.5648183,"[100.5648183, 13.7340787]",1329.0416666666667
339,Rikka Inn,13.758516199999999,100.4984241,"[100.4984241, 13.7585162]",816.3
340,Rimklong Hostel,13.755408800000001,100.50720550000001,"[100.5072055, 13.7554088]",981.5
341,Riski Residence,13.854053899999998,100.534929,"[100.534929, 13.8540539]",997.5
342,Riva Arun Bangkok,13.7442296,100.491892,"[100.491892, 13.7442296]",3057.8
343,Riverfront Residence,13.6720249,100.5434887,"[100.5434887, 13.6720249]",2213.027777777778
344,Romance Hotel Bangna,13.6759179,100.64309659999999,"[100.6430966, 13.6759179]",941.9285714285714
345,Rongratana Executive Residence,13.7384575,100.54260490000001,"[100.5426049, 13.7384575]",8633.0
346,Roseate Ratchada,13.760456099999999,100.5644867,"[100.5644867, 13.7604561]",826.3333333333334
347,Royal Benja Hotel,13.7450715,100.5549418,"[100.5549418, 13.7450715]",13333.0
348,Royal Garden Home Hotel,13.746368900000002,100.5536634,"[100.5536634, 13.7463689]",1935.7096774193549
349,Royal Ivory Sukhumvit Nana by Compass Hospitality,13.7369255,100.5533646,"[100.5533646, 13.7369255]",1293.75
350,Royal Orchid Sheraton Hotel & Towers,13.729053,100.513574,"[100.513574, 13.729053]",4068.181818181818
351,Royal Suite Hotel Bangkok,13.748424599999998,100.59789620000001,"[100.5978962, 13.7484246]",5227.538461538462
352,S Box Sukhumvit Hotel,13.733482999999998,100.566244,"[100.566244, 13.733483]",1514.6
353,S L A bar n'bed,13.7625907,100.503703,"[100.503703, 13.7625907]",577.0
354,S1 Hostel,13.721082999999998,100.546102,"[100.546102, 13.721083]",749.0416666666666
355,S15 Sukhumvit Hotel,13.738764999999999,100.55830999999999,"[100.55831, 13.738765]",3147.4
356,S3 Residence Park,13.763046,100.54100600000001,"[100.541006, 13.763046]",1168.857142857143
357,S31 Sukhumvit Hotel,13.733259400000001,100.5660123,"[100.5660123, 13.7332594]",3145.4827586206898
358,S33 Compact Sukhumvit Hotel,13.734943,100.567415,"[100.567415, 13.734943]",1639.6515151515152
359,SC Park Hotel,13.7676704,100.603363,"[100.603363, 13.7676704]",1488.1153846153845
360,SP Residence,13.7208029,100.7974017,"[100.7974017, 13.7208029]",381.5
361,SPN Place Ratchada,13.766791,100.5701073,"[100.5701073, 13.766791]",1004.7333333333333
362,Sabuydee Guesthouse,13.789801,100.5494944,"[100.5494944, 13.789801]",471.0
363,Sakun Place,13.640625,100.63561,"[100.63561, 13.640625]",487.75
364,Salil Hotel Sukhumvit - Soi Thonglor 1,13.727442800000002,100.57862929999999,"[100.5786293, 13.7274428]",2505.730769230769
365,Salil Hotel Sukhumvit Soi 8,13.735301000000002,100.555766,"[100.555766, 13.735301]",1610.7916666666667
366,Sara's Hotel,13.7446582,100.55331190000001,"[100.5533119, 13.7446582]",4308.545454545455
367,Sarasinee All Suite Boutique Hotel,13.7211033,100.50647729999999,"[100.5064773, 13.7211033]",1568.0
368,Sarnn Sukhumvit 28,13.728125199999997,100.57206409999999,"[100.5720641, 13.7281252]",890.3333333333334
369,Sathorn Terrace Apartment,13.718595,100.516008,"[100.516008, 13.718595]",1405.64
370,"Sathorn Vista, Bangkok - Marriott Executive Apartments",13.72313,100.5371,"[100.5371, 13.72313]",7137.0952380952385
371,Sawasdee House,13.760995199999998,100.49639549999999,"[100.4963955, 13.7609952]",822.0
372,Season Place,13.7284249,100.47767359999999,"[100.4776736, 13.7284249]",702.3333333333334
373,Sena Place,13.788253,100.5438948,"[100.5438948, 13.788253]",726.1428571428571
374,Serene Asoke Suites,13.7373434,100.5617714,"[100.5617714, 13.7373434]",970.2857142857143
375,Serene Bangkok Bed & Breakfast,13.83019,100.56290820000001,"[100.5629082, 13.83019]",1137.8
376,Shanghai Mansion Bangkok,13.7397867,100.5112472,"[100.5112472, 13.7397867]",3204.5
377,"Shangri-La Hotel, Bangkok",13.719469,100.5136318,"[100.5136318, 13.719469]",9205.474285714286
378,"Sheraton Grande Sukhumvit, a Luxury Collection Hotel, Bangkok",13.7375595,100.5590345,"[100.5590345, 13.7375595]",8361.247252747253
379,Siam Golden Place,13.730122099999999,100.73345429999999,"[100.7334543, 13.7301221]",1755.888888888889
380,Siam Journey Guesthouse,13.755255100000001,100.5313055,"[100.5313055, 13.7552551]",392.1666666666667
381,Siam Kempinski Hotel Bangkok,13.7484255,100.5347561,"[100.5347561, 13.7484255]",12817.944444444445
382,Siam Swana Hotel,13.751849400000001,100.5300734,"[100.5300734, 13.7518494]",1274.0
383,Siam Tharadol,13.698394500000001,100.6102035,"[100.6102035, 13.6983945]",2413.9
384,Siamaze Hostel,13.7862978,100.5702574,"[100.5702574, 13.7862978]",901.0833333333334
385,Siamese Studio,13.758043300000002,100.5699246,"[100.5699246, 13.7580433]",983.4666666666667
386,SilQ Bangkok Hotel,13.739714000000001,100.560322,"[100.560322, 13.739714]",1931.6666666666667
387,Silom Art Hostel,13.726161300000001,100.5249754,"[100.5249754, 13.7261613]",1414.844827586207
388,Silom Avenue Inn Hotel,13.724740099999998,100.5223064,"[100.5223064, 13.7247401]",685.6666666666666
389,Silom City Hotel,13.72575,100.522521,"[100.522521, 13.72575]",2433.159420289855
390,Silom Studios,13.7273738,100.5371184,"[100.5371184, 13.7273738]",2021.2222222222222
391,Siri Sathorn Hotel,13.725508,100.53858699999999,"[100.538587, 13.725508]",6597.142857142857
392,Sky Inn 1,13.745803500000001,100.553679,"[100.553679, 13.7458035]",1103.3333333333333
393,Skyy Hotel,13.7464245,100.55167390000001,"[100.5516739, 13.7464245]",1484.6666666666667
394,Sleep Dee Hostel,13.7120423,100.59377909999999,"[100.5937791, 13.7120423]",738.5
395,Smart Mansion,13.7953025,100.7109388,"[100.7109388, 13.7953025]",1168.5
396,Smile Inn,13.7546541,100.51050500000001,"[100.510505, 13.7546541]",569.6785714285714
397,Smile Society,13.7278218,100.5305643,"[100.5305643, 13.7278218]",1026.3823529411766
398,Snooze Hotel Thonglor Bangkok,13.733855300000002,100.5798719,"[100.5798719, 13.7338553]",881.9
399,Solitaire Bangkok Sukhumvit 11,13.7451592,100.55748259999999,"[100.5574826, 13.7451592]",3756.5882352941176
400,Some Rest Hostel,13.7595518,100.4971435,"[100.4971435, 13.7595518]",858.0
401,Somerset Ekamai Bangkok,13.7230721,100.5864818,"[100.5864818, 13.7230721]",3469.4736842105262
402,Somerset Park Suanplu Bangkok,13.721646100000001,100.53773699999999,"[100.537737, 13.7216461]",3887.3469387755104
403,Sri Krungthep Hotel,13.753921499999999,100.5023869,"[100.5023869, 13.7539215]",708.1111111111111
404,Studio Asoke,13.739643300000003,100.5619376,"[100.5619376, 13.7396433]",1276.3333333333333
405,Studio Ekamai,13.7176837,100.5880835,"[100.5880835, 13.7176837]",782.6666666666666
406,Studio Nana by iCheck inn,13.7405217,100.55669559999998,"[100.5566956, 13.7405217]",893.2
407,Suayai Guesthouse,13.8229953,100.5792275,"[100.5792275, 13.8229953]",373.0
408,Sudyod Apartment,13.775652,100.481053,"[100.481053, 13.775652]",1053.0
409,Sukhon Hotel,13.756549599999998,100.5338245,"[100.5338245, 13.7565496]",2196.8372093023254
410,Sukhumvit 20 Hotel,13.730833800000001,100.5638014,"[100.5638014, 13.7308338]",618.0
411,"Sukhumvit Park, Bangkok - Marriott Executive Apartments",13.7243978,100.5667285,"[100.5667285, 13.7243978]",3882.3333333333335
412,Sukhumvit Suites Hotel,13.736193400000001,100.56193990000001,"[100.5619399, 13.7361934]",2516.0
413,Summit Pavilion Hotel,13.727128,100.658004,"[100.658004, 13.727128]",1343.2307692307693
414,Summit Windmill Golf Residence,13.655667000000001,100.704964,"[100.704964, 13.655667]",5236.114285714286
415,Suneta Hostel Khaosan,13.7606499,100.4990573,"[100.4990573, 13.7606499]",571.0941176470589
416,Sunny Residence,13.726925199999998,100.735635,"[100.735635, 13.7269252]",709.875
417,Suphan Lake Hometel,13.7621111,100.731473,"[100.731473, 13.7621111]",627.0
418,SureStay Plus by Best Western Sukhumvit 2,13.7391454,100.5519623,"[100.5519623, 13.7391454]",3214.285714285714
419,Syama Suites,13.7336553,100.5635422,"[100.5635422, 13.7336553]",1648.375
420,Synsiri 5 Nawamin 96 Apartment,13.833770199999998,100.66314609999999,"[100.6631461, 13.8337702]",555.75
421,T Hostel Victory Monument,13.767237900000001,100.53988249999999,"[100.5398825, 13.7672379]",699.55
422,THA City Loft Hotel,13.7261617,100.5854587,"[100.5854587, 13.7261617]",1323.6666666666667
423,Tarawish Hotel,13.755775199999999,100.5366368,"[100.5366368, 13.7557752]",1835.965909090909
424,Ten Ekamai Suites by Aspira,13.728872,100.59021,"[100.59021, 13.728872]",1747.8076923076924
425,Thai Cat Hostel,13.7544337,100.54224140000001,"[100.5422414, 13.7544337]",1880.6842105263158
426,Thai Cozy House Hotel,13.7601476,100.498535,"[100.498535, 13.7601476]",722.3
427,The 93 Hotel,13.7539977,100.53899770000001,"[100.5389977, 13.7539977]",1446.0
428,The Aim Sathorn Hotel,13.719716,100.54843740000001,"[100.5484374, 13.719716]",851.0
429,The Aiyapura Bangkok,13.7245625,100.4953335,"[100.4953335, 13.7245625]",974.625
430,The Bedrooms Boutique Hotel,13.709445800000001,100.6022814,"[100.6022814, 13.7094458]",1004.4411764705883
431,The Berkeley Hotel Pratunam,13.7500014,100.54280209999999,"[100.5428021, 13.7500014]",2698.777777777778
432,The Canal Hotel,13.809747699999999,100.7244848,"[100.7244848, 13.8097477]",894.2333333333333
433,The Chatbox Silom Hostel,13.7278386,100.5266815,"[100.5266815, 13.7278386]",1019.0714285714286
434,The Cube Hostel,13.7277655,100.5364564,"[100.5364564, 13.7277655]",366.8333333333333
435,The Dawin Bangkok Hotel,13.738389000000002,100.55317600000001,"[100.553176, 13.738389]",2255.4285714285716
436,The Duchess Hotel and Residences,13.738554,100.543089,"[100.543089, 13.738554]",3890.5714285714284
437,The Embassy Sathorn,13.7239603,100.53867070000001,"[100.5386707, 13.7239603]",936.5
438,The FAH Silom Hotel,13.727870300000001,100.5307234,"[100.5307234, 13.7278703]",1812.75
439,The Kaze 34 Hotel and Serviced Residence,13.723699,100.572271,"[100.572271, 13.723699]",1125.625
440,The M Pool Villas Bangkok - BTS Ekkamai,13.723053,100.5885152,"[100.5885152, 13.723053]",1184.5384615384614
441,The Mini R Ratchada Hotel,13.7731736,100.5730422,"[100.5730422, 13.7731736]",1221.5
442,The Mix Bangkok - Silom,13.722300899999999,100.52080009999999,"[100.5208001, 13.7223009]",803.6363636363636
443,The Moonite Boutique Hotel,13.747670000000001,100.548452,"[100.548452, 13.74767]",1697.764705882353
444,The Myth-Sud Sathorn,13.7181893,100.5156773,"[100.5156773, 13.7181893]",1693.5185185185185
445,The Narathiwas Hotel & Residence Sathorn Bangkok,13.6995638,100.53724220000001,"[100.5372422, 13.6995638]",2430.4583333333335
446,The Nine House,13.9305104,100.60268559999999,"[100.6026856, 13.9305104]",613.0
447,The Ninth Place Serviced Residence,13.687999999999999,100.646,"[100.646, 13.688]",1986.5
448,The Okura Prestige Bangkok,13.7429457,100.5476514,"[100.5476514, 13.7429457]",11783.776255707762
449,The Orientale,13.7390532,100.5132304,"[100.5132304, 13.7390532]",848.4
450,The Peninsula Bangkok,13.723022,100.51140500000001,"[100.511405, 13.723022]",16797.18128654971
451,The Platinum Suite,13.739804500000002,100.6085084,"[100.6085084, 13.7398045]",774.5
452,The Plubpla Serviced Apartment,13.772501,100.628287,"[100.628287, 13.772501]",748.7391304347826
453,The Prima Residence,13.912943400000001,100.5930181,"[100.5930181, 13.9129434]",1149.5
454,The Rooftop Residence,13.7449255,100.51384509999998,"[100.5138451, 13.7449255]",1286.6153846153845
455,The Royal City Hotel,13.78385,100.472852,"[100.472852, 13.78385]",2502.0
456,The Royal River Hotel,13.783374499999999,100.501315,"[100.501315, 13.7833745]",1778.5
457,The Royal ThaTien Village,13.744753,100.492287,"[100.492287, 13.744753]",907.9411764705883
458,The Salil Hotel Sukhumvit 57 - Thonglor,13.724850699999998,100.5802581,"[100.5802581, 13.7248507]",4910.0
459,The Shade House,13.670466000000001,100.615031,"[100.615031, 13.670466]",900.3076923076923
460,The Siam Hotel,13.781348000000001,100.50574,"[100.50574, 13.781348]",28292.506329113923
461,The State Apartment,13.805617600000001,100.52993520000001,"[100.5299352, 13.8056176]",701.0
462,The Step Sathon,13.718420199999999,100.5209734,"[100.5209734, 13.7184202]",1067.4705882352941
463,The Sukhothai Bangkok,13.7230609,100.5408408,"[100.5408408, 13.7230609]",8266.621794871795
464,The Sunreno Serviced Apartment,13.704301999999998,100.50512900000001,"[100.505129, 13.704302]",2589.913043478261
465,The Sunrise Residence,13.7269554,100.53926990000001,"[100.5392699, 13.7269554]",935.0
466,The Travellers Hotel,13.797259500000001,100.5741735,"[100.5741735, 13.7972595]",1051.8
467,The Twins Hostel,13.763226800000002,100.5000342,"[100.5000342, 13.7632268]",352.8333333333333
468,"The Westin Grande Sukhumvit, Bangkok",13.7380824,100.5594921,"[100.5594921, 13.7380824]",5854.347826086957
469,Theatre Residence,13.753696900000001,100.4860907,"[100.4860907, 13.7536969]",3155.472222222222
470,Thee Bangkok Hotel,13.732859900000001,100.5642443,"[100.5642443, 13.7328599]",1540.1904761904761
471,Three Sukhumvit Hotel,13.745957,100.55363,"[100.55363, 13.745957]",2141.3333333333335
472,Tongpoon Hotel,13.746630999999999,100.52109899999999,"[100.521099, 13.746631]",1378.1666666666667
473,Top High Airport Link Hotel,13.755827900000002,100.53645429999999,"[100.5364543, 13.7558279]",1003.75
474,Travelodge Sukhumvit 11,13.744949700000001,100.55733559999999,"[100.5573356, 13.7449497]",1799.0
475,Trinity Silom Hotel,13.724598,100.5308438,"[100.5308438, 13.724598]",6099.5
476,True Siam Phayathai Hotel,13.759264800000002,100.5365063,"[100.5365063, 13.7592648]",1742.8125
477,True Siam Rangnam Hotel,13.758591099999999,100.5396502,"[100.5396502, 13.7585911]",1440.6333333333334
478,Tubtim Siam Suvarnabhumi Hotel,13.621823999999998,100.762876,"[100.762876, 13.621824]",1355.107142857143
479,Two Three A Homely Hotel,13.7379936,100.5638436,"[100.5638436, 13.7379936]",3939.3333333333335
480,U Sathorn Bangkok,13.718729399999999,100.54633829999999,"[100.5463383, 13.7187294]",5630.428571428572
481,U431 Chaengwattana,13.897676,100.552856,"[100.552856, 13.897676]",974.5
482,UMA Residence,13.784274700000001,100.5131807,"[100.5131807, 13.7842747]",1176.1818181818182
483,Urban Hostel Bangkok,13.732795000000001,100.519103,"[100.519103, 13.732795]",822.0
484,V20 Boutique Hotel,13.8046559,100.5644995,"[100.5644995, 13.8046559]",4408.9240506329115
485,VILLA23 Residence,13.869635,100.622618,"[100.622618, 13.869635]",1047.0
486,VM1 Hostel,13.768913000000001,100.53945870000001,"[100.5394587, 13.768913]",846.1724137931035
487,Vabua Asotel Bangkok,13.769136999999999,100.632265,"[100.632265, 13.769137]",795.5
488,Vera Nidhra Bed & Breakfast,13.7222179,100.50332579999998,"[100.5033258, 13.7222179]",1813.5555555555557
489,Veronica Residence,13.792373399999999,100.5740071,"[100.5740071, 13.7923734]",2489.6666666666665
490,Victory Park Hostel,13.76286,100.540823,"[100.540823, 13.76286]",1572.5
491,Violet Tower at Khaosan Palace,13.75932,100.49681,"[100.49681, 13.75932]",889.0
492,Viva Garden Serviced Residence,13.698453400000002,100.604404,"[100.604404, 13.6984534]",2451.5833333333335
493,Volve Hotel Bangkok,13.7268216,100.5780802,"[100.5780802, 13.7268216]",3596.4268292682927
494,W22 by Burasari,13.7416269,100.51302709999999,"[100.5130271, 13.7416269]",1729.2328767123288
495,Wanderlust Bangkok Hostel,13.7183138,100.7625062,"[100.7625062, 13.7183138]",370.5
496,Warm White Hostel,13.7616364,100.4976296,"[100.4976296, 13.7616364]",233.7962962962963
497,Weeping Willow Sukhumvit 26,13.7250318,100.56943670000001,"[100.5694367, 13.7250318]",1565.421052631579
498,White Home Residence,13.817392000000002,100.65966479999999,"[100.6596648, 13.817392]",456.5
499,White House Asoke Sukhumvit 18,13.735214000000001,100.5626927,"[100.5626927, 13.735214]",1102.3333333333333
500,White Ivory Bed and Breakfast,13.718129999999999,100.50099,"[100.50099, 13.71813]",1357.095238095238
501,White Palace Hotel,13.754411300000001,100.538053,"[100.538053, 13.7544113]",1234.0
502,Wild Orchid Villa,13.761982999999999,100.49409399999999,"[100.494094, 13.761983]",555.8
503,Witchuwan Apartel,13.762284,100.559792,"[100.559792, 13.762284]",1597.2
504,Wongcharearn Mansion,13.7707355,100.6321066,"[100.6321066, 13.7707355]",492.0
505,X9Hostel,13.7546188,100.56620720000001,"[100.5662072, 13.7546188]",1218.25
506,YHA Bangkok Downtown,13.7262464,100.5283089,"[100.5283089, 13.7262464]",501.0
507,Yim Yam Hostel & Garden,13.753121700000001,100.5325084,"[100.5325084, 13.7531217]",1512.8
508,Yor Yak Hostel,13.7207445,100.496137,"[100.496137, 13.7207445]",669.243654822335
509,Yotaka Residence,13.770137599999998,100.6217449,"[100.6217449, 13.7701376]",2217.5
510,ZEN Rooms Damrongrak Road,13.7546612,100.51049429999999,"[100.5104943, 13.7546612]",706.3333333333334
511,ZEN Rooms Phaholyothin 69,13.887815,100.603064,"[100.603064, 13.887815]",821.5
512,ZEN Rooms Phetchaburi 13,13.75283,100.53132,"[100.53132, 13.75283]",1364.0
513,ZEN Rooms Silom 12,13.726101000000002,100.52644699999999,"[100.526447, 13.726101]",947.0
514,ZEN Rooms Sukhumvit Soi 3,13.747456699999999,100.5540311,"[100.5540311, 13.7474567]",1420.3333333333333
515,Zee Thai Hostel,13.763651999999999,100.50320649999999,"[100.5032065, 13.763652]",501.0
516,Zenya Inn,13.7391234,100.5549483,"[100.5549483, 13.7391234]",1028.0
517,akyra Thonglor Bangkok,13.730718,100.581781,"[100.581781, 13.730718]",6006.808823529412
518,d HOSTEL BANGKOK,13.754682,100.497788,"[100.497788, 13.754682]",854.6538461538462
519,iCheck Inn Nana,13.7414092,100.5557726,"[100.5557726, 13.7414092]",1153.909090909091
520,iCheck inn Residences Sukhumvit 20,13.7291125,100.5630796,"[100.5630796, 13.7291125]",1443.5
521,iCheck inn Sukhumvit 22,13.721878,100.564518,"[100.564518, 13.721878]",910.4444444444445
522,lebua at State Tower,13.721245800000002,100.51714100000001,"[100.517141, 13.7212458]",5673.365853658536
523,zleepmotion bangkok,13.720572,100.565694,"[100.565694, 13.720572]",1232.388888888889
